folder,set_id,mode,task,problem_id,level,model_raw,model,correct,outcome,speedup,dram_util,compute_pct,power_w,energy_mj,fusion,occupancy,sol_score,timeout_recovered,total_turns,first_correct_step,wall_clock_s,llm_total_tokens
pop_l123_default_gpt,set1,default,50_HiddenMarkovForward.py,50,2,FW-GLM-5-1,fw-glm-5-1,False,error,,,,,,,,,False,13,,5644.70508,154304
pop_l123_default_gpt,set1,default,30_SelectiveScan_Mamba.py,30,2,FW-GLM-5-1,fw-glm-5-1,True,correct,19.00990099009901,100.0,100.0,146.69,1210.4,988.1852,48.93523372298368,1.0,False,12,2.0,4547.388946,121041
pop_l123_default_gpt,set1,default,41_VariationalELBO.py,41,2,FW-GLM-5-1,fw-glm-5-1,True,correct,0.47404844290657444,4.85,24.82,0.0,0.0,5.0833,80.04896031960018,0.2482,False,10,7.0,4926.413725,161015
pop_l123_default_gpt,set1,default,12_DeepSeekMoEDispatchPermute.py,12,1,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,5.89,0.0,,,,11.418238357826393,0.0589,False,12,,6398.840276,62958
pop_l123_default_gpt,set1,default,29_logsumexp_across_virtual_ranks.py,29,1,FW-GLM-5-1,fw-glm-5-1,True,correct,5.058309037900875,0.28,0.0,0.0,0.0,20.0,6.577880579931324,0.0028,False,11,2.0,3180.293005,67092
pop_l123_default_gpt,set1,default,10_GaussianMixtureModelEM.py,10,3,FW-GLM-5-1,fw-glm-5-1,True,correct,3.4139784946236555,7.01,40.24,128.75,485.04,16.2895,139.79721057466998,0.4024,False,5,2.0,629.591733,51491
pop_l123_default_gpt,set1,default,19_PairwiseDistanceMatrix.py,19,1,FW-GLM-5-1,fw-glm-5-1,True,correct,6.190839694656488,18.5,11.94,0.0,0.0,12.0,83.66703068626519,0.185,False,11,2.0,3894.409054,73743
pop_l123_default_gpt,set1,default,17_FP8ScaledAttention.py,17,2,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,0.03,0.0,,,,4.01281788645308,0.0003,False,12,,2726.870434,137380
pop_l123_default_gpt,set1,default,9_AssociativeScan.py,9,1,FW-GLM-5-1,fw-glm-5-1,True,correct,55.632183908045974,6.7,0.0,140.36,243.16,0.0,12.456376367612396,0.067,False,7,4.0,1823.909737,58763
pop_l123_default_gpt,set1,default,1_DeepSeekMLALoRAExpansion.py,1,2,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,5.56,22.41,,,,27.145847205669178,0.2241,False,12,,4102.539311,106994
pop_l123_default_gpt,set1,default,46_SteinVariationalGradient.py,46,2,FW-GLM-5-1,fw-glm-5-1,True,correct,0.03148026315789474,5.85,13.17,164.71,5565.06,2.4545,108.10066003406739,0.1317,False,12,,4185.562359,107188
pop_l123_default_gpt,set1,default,13_QuantVLA_SelectiveLayoutFusion.py,13,2,FW-GLM-5-1,fw-glm-5-1,True,correct,1.2213740458015268,5.61,26.42,0.0,0.0,1.7778,82.97344417724167,0.2642,False,11,6.0,972.806583,100523
pop_l123_default_gpt,set1,default,24_VoxelGridPooling.py,24,1,FW-GLM-5-1,fw-glm-5-1,True,correct,177.77777777777777,85.45,12.69,0.0,0.0,344.9231,114.27885552563531,0.8545,False,12,2.0,5460.106549,111086
pop_l123_default_gpt,set1,default,28_FusedGroupNormSiLU.py,28,2,FW-GLM-5-1,fw-glm-5-1,True,correct,1.8904109589041096,21.98,14.0,0.0,0.0,6.0,23.621931688244967,0.2198,False,5,2.0,1859.229089,25942
pop_l123_default_gpt,set1,default,21_RadialBasisFunctionExpansion.py,21,1,FW-GLM-5-1,fw-glm-5-1,True,correct,0.7112970711297072,13.28,0.0,0.0,0.0,20.0,84.41798569634703,0.1328,False,11,2.0,1556.574482,69530
pop_l123_default_gpt,set1,default,35_FusedConv1dGroupNorm.py,35,2,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,0.22,22.87,,,,48.228169587694246,0.2287,False,12,,1589.186988,162885
pop_l123_default_gpt,set1,default,6_TriangularAttention.py,6,2,FW-GLM-5-1,fw-glm-5-1,True,correct,0.41640625000000003,50.51,5.41,210.53,242.86,1.4792,193.31546321235527,0.5051,False,11,8.0,2398.124155,181596
pop_l123_default_gpt,set1,default,7_Conv1d_Depthwise_Separable.py,7,2,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,45.78,53.79,,,,180.15311423634085,0.5379,False,12,,4881.975165,106995
pop_l123_default_gpt,set1,default,4_MambaBlock.py,4,3,FW-GLM-5-1,fw-glm-5-1,True,correct,4.545454545454545,100.0,22.85,123.69,6269.24,267.54,1174.6236310539036,1.0,False,11,4.0,3753.144635,167328
pop_l123_default_gpt,set1,default,7_GaussianProcessRegression.py,7,3,FW-GLM-5-1,fw-glm-5-1,True,correct,0.5396039603960396,,,351.32,3542.7,1.5909,,0.054,False,12,2.0,6157.061022,130787
pop_l123_default_gpt,set1,default,20_GatedDeltaNetLinearAttention.py,20,2,FW-GLM-5-1,fw-glm-5-1,True,correct,30.674603174603178,0.82,0.0,12788.83,4837.26,795.0,12.464461004871108,0.0082,False,5,2.0,1987.023978,25518
pop_l123_default_gpt,set1,default,9_MetropolisHastingsStep.py,9,2,FW-GLM-5-1,fw-glm-5-1,True,correct,1.2686567164179106,97.64,6.71,0.0,0.0,1.129,454.00268079266317,0.9764,False,12,,2249.581084,88086
pop_l123_default_gpt,set1,default,11_DegreeNormalizedAggregation.py,11,1,FW-GLM-5-1,fw-glm-5-1,True,correct,3021.4424951267056,2.06,0.0,0.0,0.0,1646.0,29.239926470152277,0.0206,False,12,9.0,4831.548398,77539
pop_l123_default_gpt,set1,default,12_BatchNorm_GELU_DilatedConv1d_ResAdd.py,12,2,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,0.24,34.14,,,,98.93225154613515,0.3414,False,12,,2047.309351,102129
pop_l123_default_gpt,set1,default,37_CSRFusedAttentionValue.py,37,2,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,0.88,0.0,,,,6.204719771849647,0.0088,False,13,,8313.834539,125045
pop_l123_default_gpt,set1,default,2_FusedMultiStepDiffusionSolver.py,2,3,FW-GLM-5-1,fw-glm-5-1,True,correct,2.2150170648464167,6.33,9.27,246.01,241.8,20.9333,41.45877598167735,0.0927,False,12,5.0,5785.032556,166836
pop_l123_default_gpt,set1,default,16_HamiltonianMonteCarloStep.py,16,2,FW-GLM-5-1,fw-glm-5-1,True,correct,2.893518518518518,3.35,46.95,0.0,0.0,9.6667,69.14561728135845,0.4695,False,11,8.0,3584.70019,127796
pop_l123_default_gpt,set1,default,48_ParticleFilter.py,48,2,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,18.45,71.32,,,,180.93284829113094,0.7132,False,12,,2508.787166,215389
pop_l123_default_gpt,set1,default,8_DeepSeekMoEGroundedTop2Routing.py,8,2,FW-GLM-5-1,fw-glm-5-1,True,correct,1.0,31.97,33.33,0.0,0.0,1.0,98.32862631454253,0.3333,False,13,7.0,7979.010451,177328
pop_l123_default_gpt,set1,default,31_FusedMLAAttention.py,31,2,FW-GLM-5-1,fw-glm-5-1,True,correct,486.0627177700349,0.05,18.12,0.0,0.0,28861.8,18.546401380155636,0.1812,False,11,5.0,2291.49564,110312
pop_l123_default_gpt,set1,default,1_DilatedConvTower_GenomicBlock.py,1,3,FW-GLM-5-1,fw-glm-5-1,True,correct,1.0134589502018843,,,197.98,10681.58,1.0,,0.1013,False,12,3.0,3923.111416,152045
pop_l123_default_gpt,set1,default,4_GFVLA_FusedSceneGraphUpdate.py,4,2,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,17.3,100.0,,,,181.4490291923279,1.0,False,12,,6505.430235,271443
pop_l123_default_gpt,set1,default,18_CSRMultiHeadSpMM.py,18,1,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,0.05,0.0,,,,6.204575882184182,0.0005,False,12,,3653.131918,87029
pop_l123_default_gpt,set1,default,5_LayerNorm_GELU_DilatedConv1d_ResAdd.py,5,2,FW-GLM-5-1,fw-glm-5-1,True,correct,0.00044858757062146893,0.64,26.63,118.56,1051117.48,5.5,196.77919252696597,0.2663,False,11,9.0,4070.76661,160595
pop_l123_default_gpt,set1,default,10_SampledDenseDenseMatmulEdges.py,10,1,FW-GLM-5-1,fw-glm-5-1,True,correct,2.0118110236220472,3.73,0.0,0.0,0.0,1.7273,24.76547842089261,0.0373,False,7,4.0,2247.284418,32281
pop_l123_default_gpt,set1,default,11_pipeline_three_stage_mlp.py,11,3,FW-GLM-5-1,fw-glm-5-1,True,correct,1.75,0.12,0.0,0.0,0.0,22.0,2.8230513360920484,0.0012,False,6,3.0,1029.474385,35989
pop_l123_default_gpt,set1,default,32_MSAColumnAttention.py,32,2,FW-GLM-5-1,fw-glm-5-1,True,correct,0.9609375,,,762.05,235.92,0.961,,0.0961,False,12,9.0,3421.040512,152288
pop_l123_default_gpt,set1,default,43_ContactMapPrediction.py,43,2,FW-GLM-5-1,fw-glm-5-1,True,correct,1.252336448598131,,,2195.14,241.38,1.2812,,0.1252,False,12,3.0,4100.148369,117004
pop_l123_default_gpt,set1,default,6_HyenaOperator.py,6,3,FW-GLM-5-1,fw-glm-5-1,True,correct,1.2607802874743326,100.0,17.88,130.78,716.02,1.0133,1350.763546999954,1.0,False,11,6.0,1046.49426,116238
pop_l123_default_gpt,set1,default,2_GraphEdgeSoftmaxCSR.py,2,1,FW-GLM-5-1,fw-glm-5-1,True,correct,52608.69565217391,0.55,0.0,0.0,0.0,1097.4286,18.123465787939473,0.0055,False,9,6.0,2940.498424,48783
pop_l123_default_gpt,set1,default,19_DepthwiseSeparableConv1D_GELU_ResAdd.py,19,2,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,0.04,0.0,,,,49.52126572351141,0.0004,False,13,,1354.845701,136087
pop_l123_default_gpt,set1,default,22_SE3InvariantLinear.py,22,1,FW-GLM-5-1,fw-glm-5-1,True,correct,1.8817204301075272,7.73,21.34,0.0,0.0,3.1875,90.30084340911931,0.2134,False,10,7.0,1455.998502,139555
pop_l123_default_gpt,set1,default,30_broadcast_masked_from_row0.py,30,1,FW-GLM-5-1,fw-glm-5-1,True,correct,1.0372670807453417,0.05,0.0,0.0,0.0,5.5,10.353420756134202,0.0005,False,11,3.0,4345.990101,58531
pop_l123_default_gpt,set1,default,12_NormalizingFlowPlanar.py,12,3,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,,,,,,,-1.0,False,12,,4537.913795,148179
pop_l123_default_gpt,set1,default,27_permutation_all_to_all.py,27,1,FW-GLM-5-1,fw-glm-5-1,True,correct,5.838926174496644,0.04,0.0,0.0,0.0,2.6667,10.441101478837327,0.0004,False,12,,811.959389,60262
pop_l123_default_gpt,set1,default,14_GaussianProcessRBFKernel.py,14,1,FW-GLM-5-1,fw-glm-5-1,True,correct,2.1440823327615783,1.02,17.53,0.0,0.0,3.7,102.86915679704447,0.1753,False,10,2.0,3476.14139,97083
pop_l123_default_gpt,set1,default,16_DeepSeekMoECombineScatter.py,16,1,FW-GLM-5-1,fw-glm-5-1,False,in_progress,,,,,,,,,False,11,6.0,,55008
pop_l123_default_gpt,set1,default,13_ConditionalVAELoss.py,13,3,FW-GLM-5-1,fw-glm-5-1,False,compile_fail,,,,,,,,,False,12,,5325.803897,197058
pop_l123_default_gpt,set1,default,3_FusedCrossAttentionRoPEDropout.py,3,2,FW-GLM-5-1,fw-glm-5-1,True,correct,1.1254752851711025,,,0.0,0.0,1.5263,,0.1125,False,6,3.0,654.495054,79902
pop_l123_default_gpt,set1,default,20_RotaryPositionEmbeddingBio.py,20,1,FW-GLM-5-1,fw-glm-5-1,True,correct,7.161290322580645,38.4,35.16,0.0,0.0,4.0909,146.40698093456754,0.384,False,12,2.0,3779.835945,112734
pop_l123_default_gpt,set1,default,36_InvariantPointAttention.py,36,2,FW-GLM-5-1,fw-glm-5-1,True,correct,1.3834586466165413,36.96,100.0,0.0,0.0,1.7557,288.88354058681597,1.0,False,10,6.0,4289.520435,219771
pop_l123_default_gpt,set1,default,3_CSRSpMMMessagePassing.py,3,1,FW-GLM-5-1,fw-glm-5-1,True,correct,69662.9213483146,6.96,5.77,0.0,0.0,1792.3333,28.97442813494953,0.0696,False,11,6.0,4455.52642,72435
pop_l123_default_gpt,set1,default,32_argmax_tiebreak_smallest_rank.py,32,1,FW-GLM-5-1,fw-glm-5-1,True,correct,13.548872180451129,0.25,0.0,0.0,0.0,94.0,4.5004164217127185,0.0025,False,10,2.0,4436.771154,52774
pop_l123_default_gpt,set1,default,8_SegmentTopKCSR.py,8,1,FW-GLM-5-1,fw-glm-5-1,True,correct,65800.86580086581,0.83,0.0,0.0,0.0,608.6,26.22239150404603,0.0083,False,9,6.0,860.449281,54763
pop_l123_default_gpt,set1,default,40_SmithWatermanDPScore.py,40,2,FW-GLM-5-1,fw-glm-5-1,True,correct,612.4401913875598,0.58,0.0,614.55,241.46,12291.2,7.778054070836246,0.0058,False,11,2.0,4564.805603,91259
pop_l123_default_gpt,set1,default,26_RoPEKVCacheUpdate.py,26,2,FW-GLM-5-1,fw-glm-5-1,True,correct,962.7329192546583,3.74,0.0,0.0,0.0,113.9231,16.89808686263472,0.0374,False,11,4.0,4216.883529,112654
pop_l123_default_gpt,set1,default,33_VectorizedPoseTransformFused.py,33,2,FW-GLM-5-1,fw-glm-5-1,True,correct,37.09677419354839,0.44,0.0,0.0,0.0,45.5,24.25580533596838,0.0044,False,7,4.0,352.952516,45204
pop_l123_default_gpt,set1,default,15_GQAKVHeadExpansionAttention.py,15,2,FW-GLM-5-1,fw-glm-5-1,True,correct,300.3154574132492,0.89,0.0,0.0,0.0,9720.6,18.69909884173429,0.0089,False,6,3.0,1662.618353,40229
pop_l123_default_gpt,set1,default,31_bitmask_or_popcount.py,31,1,FW-GLM-5-1,fw-glm-5-1,False,incorrect,,0.04,0.0,,,,1.5625,0.0004,False,12,,412.802182,84881
pop_l123_default_gpt,set1,default,24_VoxelGridPooling.py,24,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,428.50877192982455,13.25,0.0,0.0,0.0,2242.0,23.679465007251967,0.1325,False,5,2.0,1043.772754,32296
pop_l123_default_gpt,set1,default,22_FusedBallQuery3D.py,22,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,17.731092436974787,0.13,0.0,0.0,0.0,89.0,10.851113749434644,0.0013,False,8,2.0,1640.866176,101239
pop_l123_default_gpt,set1,default,32_MSAColumnAttention.py,32,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,1.5597722960151803,16.57,38.43,963.67,242.16,2.96,57.34452055162306,0.3843,False,12,7.0,3970.178835,441742
pop_l123_default_gpt,set1,default,13_FarthestPointSampling3D.py,13,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,3029.7029702970294,0.02,14.94,1202.73,242.9,4108.0,49.98796252630411,0.1494,False,10,3.0,2608.231198,101908
pop_l123_default_gpt,set1,default,21_TriangularMultiplicativeUpdateIncoming.py,21,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,5.405594405594406,4.3,0.0,0.0,0.0,20.2,71.96561992937211,0.043,False,7,2.0,1077.114433,85298
pop_l123_default_gpt,set1,default,3_SSM2D_FusedBidirectionalCrossScan.py,3,3,gpt-5.5-priority,gpt-5.5-priority,True,correct,1.3365384615384617,6.69,9.98,0.0,0.0,57.0,78.23214921528916,0.0998,False,10,2.0,1944.885259,124623
pop_l123_default_gpt,set1,default,3_CSRSpMMMessagePassing.py,3,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,211363.63636363635,4.27,5.77,0.0,0.0,21508.0,23.13416363516512,0.0577,False,10,5.0,2508.947006,66792
pop_l123_default_gpt,set1,default,37_CSRFusedAttentionValue.py,37,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,2725.0,0.56,0.0,0.0,0.0,11524.0,8.505879952126541,0.0056,False,10,5.0,2614.118048,90891
pop_l123_default_gpt,set1,default,25_virtual_reduce_scatter_masked_sum.py,25,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,2.2259696458684655,0.03,0.0,0.0,0.0,0.0,1.5625,0.0003,False,10,2.0,1835.47237,58324
pop_l123_default_gpt,set1,default,43_ContactMapPrediction.py,43,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,0.5886178861788618,2.5,0.0,0.0,0.0,41.0,49.62983682521185,0.025,False,10,2.0,3487.384078,125176
pop_l123_default_gpt,set1,default,1_Conv1d_Depthwise.py,1,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,2.9979035639413,85.49,0.0,0.0,0.0,6.0,90.01749838304286,0.8549,False,8,3.0,2399.499884,111147
pop_l123_default_gpt,set1,default,2_FusedMultiStepDiffusionSolver.py,2,3,gpt-5.5-priority,gpt-5.5-priority,True,correct,3.4842105263157896,0.12,0.0,0.0,0.0,314.0,12.486803148459312,0.0012,False,12,4.0,2364.110619,213156
pop_l123_default_gpt,set1,default,7_Conv1d_FFT.py,7,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,1.4516129032258065,100.0,87.88,119.02,242.96,30.5,278.98354533560376,1.0,False,9,2.0,2794.338819,132825
pop_l123_default_gpt,set1,default,46_SteinVariationalGradient.py,46,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,0.34945054945054943,0.79,17.63,193.8,529.24,4.1538,164.03988910056546,0.1763,False,7,2.0,1843.182926,59344
pop_l123_default_gpt,set1,default,11_DegreeNormalizedAggregation.py,11,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,73239.43661971831,2.92,6.55,0.0,0.0,2560.4444,31.23749717278968,0.0655,False,10,4.0,4079.604434,90110
pop_l123_default_gpt,set1,default,10_GFVLA_FusedPairwiseNodeAggregate.py,10,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,0.509009009009009,1.05,0.0,0.0,0.0,10.0,80.6147784400144,0.0105,False,7,2.0,2189.647963,88824
pop_l123_default_gpt,set1,default,9_MetropolisHastingsStep.py,9,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,6.993865030674847,15.56,56.2,0.0,0.0,3.5,108.21647235111396,0.562,False,10,2.0,2251.04354,89434
pop_l123_default_gpt,set1,default,14_TriangularMultiplicativeUpdateOutgoing.py,14,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,1.516778523489933,100.0,7.17,907.47,242.04,1.5075,209.15620617359124,1.0,False,12,5.0,6450.168204,164233
pop_l123_default_gpt,set1,default,16_DeepSeekMoECombineScatter.py,16,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,224999.99999999997,18.57,0.0,0.0,0.0,46084.0,15.664542845672313,0.1857,False,12,2.0,3933.069899,133093
pop_l123_default_gpt,set1,default,36_InvariantPointAttention.py,36,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,4.818652849740932,4.55,5.01,0.0,0.0,34.3333,21.059009335415524,0.0501,False,7,4.0,3394.733646,135362
pop_l123_default_gpt,set1,default,45_AxialAttention.py,45,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,1.563855421686747,74.06,36.72,0.0,0.0,1.4688,291.93851272773327,0.7406,False,12,9.0,3681.547346,272348
pop_l123_default_gpt,set1,default,48_ParticleFilter.py,48,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,1.3567251461988303,,,0.0,0.0,1.9231,,0.1357,False,11,5.0,3842.540584,118402
pop_l123_default_gpt,set1,default,35_FusedConv1dGroupNorm.py,35,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,1.2593167701863355,100.0,43.34,0.0,0.0,1.75,305.2969886763651,1.0,False,10,2.0,2873.882596,96697
pop_l123_default_gpt,set1,default,4_GFVLA_FusedSceneGraphUpdate.py,4,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,8.305785123966944,0.58,0.0,0.0,0.0,44.3333,10.664063643224399,0.0058,False,10,3.0,2636.592796,174745
pop_l123_default_gpt,set1,default,23_virtual_all_reduce_mean.py,23,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,1.2038327526132404,0.15,0.0,0.0,0.0,2.0,10.439575852782765,0.0015,False,7,3.0,1272.793597,36026
pop_l123_default_gpt,set1,default,28_FusedGroupNormSiLU.py,28,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,2.5,35.63,12.45,0.0,0.0,6.0,87.70272807488463,0.3563,False,11,2.0,4935.228114,147474
pop_l123_default_gpt,set1,default,23_GibbsSamplingStep.py,23,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,10.660377358490566,12.04,14.9,974.51,241.74,9.404,445.18053552331435,0.149,False,11,5.0,3747.7155,92486
pop_l123_default_gpt,set1,default,15_COOScatterAddNodeFeatures.py,15,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,1.403846153846154,24.08,0.0,0.0,0.0,1.8,71.4124129402391,0.2408,False,12,3.0,5195.573672,77918
pop_l123_default_gpt,set1,default,33_VectorizedPoseTransformFused.py,33,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,49.373040752351095,0.46,0.0,29540.06,286.98,45.5,6.194193891238121,0.0046,False,12,2.0,3098.675153,94042
pop_l123_default_gpt,set1,default,20_RotaryPositionEmbeddingBio.py,20,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,10.991379310344827,24.86,0.0,0.0,0.0,11.25,19.37628033778036,0.2486,False,9,3.0,2589.586845,91331
pop_l123_default_gpt,set1,default,5_Conv1d_Causal.py,5,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,0.6625,100.0,100.0,134.92,485.2,18.0,55.37441054566941,1.0,False,8,3.0,3777.055826,94657
pop_l123_default_gpt,set1,default,17_CSRMaxAggregation.py,17,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,4378.378378378378,1.2,0.0,0.0,0.0,14723.0,12.024620886123689,0.012,False,12,7.0,3248.079727,88875
pop_l123_default_gpt,set1,default,17_FP8ScaledAttention.py,17,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,1729.064039408867,0.54,0.0,0.0,0.0,21870.0,14.279165969711396,0.0054,False,11,7.0,4181.465305,138221
pop_l123_default_gpt,set1,default,21_RadialBasisFunctionExpansion.py,21,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,7.048275862068966,57.1,28.09,0.0,0.0,20.0,84.59314691610018,0.571,False,8,3.0,3059.616677,80563
pop_l123_default_gpt,set1,default,22_SE3InvariantLinear.py,22,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,4.770334928229666,0.81,0.0,0.0,0.0,25.5,30.370655323972066,0.0081,False,10,3.0,4345.078779,103682
pop_l123_default_gpt,set1,default,42_BatchedForwardKinematics.py,42,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,3.7878787878787876,0.06,0.0,0.0,0.0,14.0,1.5620884668285973,0.0006,False,10,3.0,2411.517299,81815
pop_l123_default_gpt,set1,default,1_DilatedConvTower_GenomicBlock.py,1,3,gpt-5.5-priority,gpt-5.5-priority,True,correct,0.9975579975579976,,,136.83,12376.44,0.9565,,0.0998,False,10,7.0,3138.35435,112842
pop_l123_default_gpt,set1,default,41_VariationalELBO.py,41,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,2.228813559322034,21.82,77.15,0.0,0.0,1.6053,187.04182640711642,0.7715,False,6,2.0,2628.90612,41513
pop_l123_default_gpt,set1,default,32_argmax_tiebreak_smallest_rank.py,32,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,42.706502636203865,0.07,0.0,0.0,0.0,94.0,1.5616423586607076,0.0007,False,8,3.0,805.608393,43863
pop_l123_default_gpt,set1,default,6_EdgeSoftmaxMultiHeadCSR.py,6,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,2190.7600596125185,1.74,0.0,0.0,0.0,2881.0,34.28729359808127,0.0174,False,9,6.0,3608.668302,58531
pop_l123_default_gpt,set1,default,50_HiddenMarkovForward.py,50,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,246.22356495468281,0.03,0.0,0.0,0.0,5043.0,1.562494187661102,0.0003,False,12,8.0,1762.365261,121817
pop_l123_default_gpt,set1,default,10_GaussianMixtureModelEM.py,10,3,gpt-5.5-priority,gpt-5.5-priority,True,correct,93.58288770053476,1.47,17.52,0.0,0.0,88.4286,52.36442990683891,0.1752,False,11,2.0,4869.643049,188906
pop_l123_default_gpt,set1,default,29_MSARowAttention.py,29,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,2.3713927227101634,3.14,0.0,0.0,0.0,25.1667,67.63681327909893,0.0314,False,10,6.0,4880.35407,175839
pop_l123_default_gpt,set1,default,7_Conv1d_Depthwise_Separable.py,7,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,1.7753164556962027,100.0,47.41,0.0,0.0,1.8333,99.07156870610724,1.0,False,12,6.0,4578.63966,130379
pop_l123_default_gpt,set1,default,19_PairwiseDistanceMatrix.py,19,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,8.51931330472103,0.28,21.78,0.0,0.0,12.0,70.73551524229882,0.2178,False,11,2.0,1665.741366,87446
pop_l123_default_gpt,set1,default,24_KimiDeltaAttentionChannelwise.py,24,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,176.92307692307693,0.37,0.0,0.0,0.0,1411.5,2.2443012520646555,0.0037,False,9,2.0,3324.074959,69011
pop_l123_default_gpt,set1,default,6_HyenaOperator.py,6,3,gpt-5.5-priority,gpt-5.5-priority,True,correct,1.5214899713467047,100.0,100.0,144.22,482.12,2.6207,526.6076818459758,1.0,False,5,2.0,951.336623,41227
pop_l123_default_gpt,set1,default,10_SampledDenseDenseMatmulEdges.py,10,1,gpt-5.5-priority,gpt-5.5-priority,True,correct,2.717948717948718,9.65,8.33,0.0,0.0,2.1111,93.01357344913005,0.0965,False,10,5.0,4193.305677,79252
pop_l123_default_gpt,set1,default,13_QuantVLA_SelectiveLayoutFusion.py,13,2,gpt-5.5-priority,gpt-5.5-priority,True,correct,1.0355871886120998,8.01,9.51,3504.08,242.6,8.0,55.997185465753795,0.0951,False,11,2.0,3257.513272,115989
