folder,set_id,mode,model,problem_id,outcome,correct,total_turns,timeout_events,had_timeout,first_correct_step,mid_pass_step,error_types_str,num_tool_calls,tools_str
pop_l123_default_gpt,set1,default,grok-4.3,19,incorrect,False,6,0,False,,,correctness_fail|correctness_fail|correctness_fail,6,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,21,incorrect,False,5,0,False,,,compile_error|compile_error|correctness_fail,5,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,13,correct,True,5,0,False,3.0,3.0,compile_error,5,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,4,correct,True,4,0,False,2.0,2.0,,3,compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,20,correct,True,4,0,False,2.0,2.0,,4,get_gpu_specs|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,33,compile_fail,False,8,0,False,6.0,6.0,correctness_fail|correctness_fail|compile_error,8,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,22,correct,True,8,0,False,4.0,4.0,compile_error,8,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|run_correctness|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,43,correct,True,6,0,False,4.0,4.0,compile_error|compile_error,6,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,1,correct,True,5,0,False,4.0,,other_fail,5,get_gpu_specs|compile_kernel|compile_kernel|static_check|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,10,correct,True,5,0,False,3.0,3.0,compile_error,5,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,23,correct,True,10,0,False,8.0,8.0,compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error,10,compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,8,correct,True,12,0,False,10.0,10.0,correctness_fail|correctness_fail|correctness_fail|correctness_fail,12,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,45,incorrect,False,4,0,False,,,correctness_fail|correctness_fail,4,get_gpu_specs|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,3,correct,True,7,0,False,5.0,5.0,correctness_fail|correctness_fail,7,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,11,incorrect,False,6,0,False,,,correctness_fail|correctness_fail|correctness_fail,6,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,44,correct,True,4,0,False,2.0,2.0,,3,compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,32,incorrect,False,4,0,False,,,correctness_fail,4,get_gpu_specs|compile_kernel|compile_kernel|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,3,incorrect,False,7,0,False,,,compile_error|correctness_fail|correctness_fail,6,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,41,correct,True,4,0,False,2.0,2.0,compile_error,5,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,16,correct,True,9,0,False,8.0,,compile_error|compile_error|compile_error|compile_error|compile_error|correctness_fail,9,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,23,incorrect,False,6,0,False,,,correctness_fail|correctness_fail,6,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,5,compile_fail,False,6,0,False,3.0,3.0,compile_error,4,get_gpu_specs|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,24,compile_fail,False,4,0,False,2.0,2.0,compile_error,3,compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,17,incorrect,False,9,0,False,,,correctness_fail|correctness_fail|correctness_fail|correctness_fail,9,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,13,incorrect,False,3,0,False,,,compile_error|correctness_fail,3,get_gpu_specs|compile_kernel|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,15,correct,True,10,0,False,6.0,6.0,correctness_fail|correctness_fail,10,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,39,incorrect,False,12,0,False,,,correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,12,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,19,correct,True,4,0,False,2.0,2.0,,4,get_gpu_specs|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,40,correct,True,3,0,False,1.0,1.0,,3,compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,29,incorrect,False,5,0,False,,,compile_error|correctness_fail,5,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,42,error,False,13,0,False,,,compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error,13,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|submit_kernel|submit_kernel|submit_kernel
pop_l123_default_gpt,set1,default,grok-4.3,25,correct,True,4,0,False,2.0,2.0,,4,get_gpu_specs|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,6,compile_fail,False,12,0,False,,,correctness_fail|correctness_fail|compile_error|compile_error|compile_error|compile_error|correctness_fail|compile_error,12,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,1,correct,True,5,0,False,2.0,2.0,,5,get_gpu_specs|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,15,correct,True,12,0,False,4.0,4.0,correctness_fail|correctness_fail,12,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,5,incorrect,False,12,0,False,,,correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail|correctness_fail,12,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,13,correct,True,10,0,False,4.0,4.0,correctness_fail|correctness_fail,10,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|compile_kernel|run_correctness|compile_kernel|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,22,correct,True,11,0,False,4.0,4.0,compile_error,11,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,47,correct,True,5,0,False,2.0,2.0,,5,get_gpu_specs|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,25,correct,True,12,0,False,10.0,10.0,compile_error|compile_error|compile_error|correctness_fail,12,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,4,correct,True,8,0,False,5.0,5.0,compile_error|compile_error|compile_error,8,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,10,correct,True,9,0,False,6.0,6.0,compile_error|compile_error|correctness_fail,9,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,9,correct,True,7,0,False,4.0,4.0,correctness_fail,7,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,39,incorrect,False,12,0,False,,,compile_error|correctness_fail|correctness_fail|correctness_fail|compile_error|correctness_fail|correctness_fail,12,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,25,compile_fail,False,12,0,False,,,compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error|compile_error,12,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|compile_kernel|compile_kernel|compile_kernel|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,23,correct,True,11,0,False,2.0,2.0,,11,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,23,correct,True,11,0,False,7.0,7.0,compile_error|correctness_fail|compile_error|correctness_fail,11,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,21,correct,True,5,0,False,2.0,2.0,,5,get_gpu_specs|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,28,correct,True,11,0,False,2.0,2.0,,11,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,45,compile_fail,False,12,0,False,2.0,2.0,compile_error|correctness_fail|correctness_fail|correctness_fail|compile_error|compile_error,12,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,42,correct,True,5,0,False,2.0,2.0,,5,get_gpu_specs|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,29,correct,True,12,0,False,10.0,10.0,compile_error|compile_error|compile_error|correctness_fail|correctness_fail,12,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,17,correct,True,11,0,False,8.0,8.0,compile_error|compile_error|correctness_fail|correctness_fail,11,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,8,correct,True,11,0,False,8.0,8.0,correctness_fail|correctness_fail|correctness_fail,11,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,3,correct,True,12,0,False,4.0,4.0,compile_error|compile_error,12,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|run_correctness|static_check|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,24,correct,True,9,0,False,6.0,6.0,compile_error|correctness_fail,9,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,44,correct,True,11,0,False,4.0,4.0,correctness_fail,11,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,26,correct,True,11,0,False,2.0,2.0,correctness_fail|correctness_fail|correctness_fail,11,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,5,correct,True,7,0,False,4.0,4.0,correctness_fail,7,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,49,correct,True,7,0,False,4.0,4.0,correctness_fail,7,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,14,correct,True,11,0,False,3.0,3.0,compile_error,11,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,7,correct,True,12,0,False,9.0,9.0,compile_error|compile_error|compile_error|correctness_fail|correctness_fail,12,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,50,error,False,13,0,False,,,compile_error|correctness_fail|correctness_fail|correctness_fail|correctness_fail|other_fail|other_fail,13,get_gpu_specs|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|submit_kernel|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,30,correct,True,12,0,False,2.0,2.0,correctness_fail,12,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,41,correct,True,10,0,False,7.0,7.0,compile_error|compile_error|compile_error|correctness_fail,10,get_gpu_specs|compile_kernel|compile_kernel|compile_kernel|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,12,incorrect,False,12,0,False,,,correctness_fail|correctness_fail|correctness_fail|correctness_fail|compile_error|correctness_fail,12,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,29,correct,True,11,0,False,2.0,2.0,compile_error,11,get_gpu_specs|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|compile_kernel|run_correctness|static_check|submit_kernel
pop_l123_default_gpt,set1,default,fw-glm-5-1,10,correct,True,5,0,False,2.0,2.0,,5,get_gpu_specs|compile_kernel|run_correctness|static_check|submit_kernel
